Product_Number,T일 예정 수주량,T-1일 예정 수주량,T-2일 예정 수주량,T-3일 예정 수주량,T-4일 예정 수주량,작년 T일 예정 수주량,작년 T-1일 예정 수주량,작년 T-2일 예정 수주량,작년 T-3일 예정 수주량,작년 T-4일 예정 수주량,T일 예상 수주량,T-1일 예상 수주량,T-2일 예상 수주량,T-3일 예상 수주량,T-4일 예상 수주량,DateTime,DoW,Temperature,Humidity
Product_db,16,12.0,16.0,0.0,0.0,0,0.0,15.0,14.0,0.0,18,14.0,3.0,11.0,0.0,2022-02-06 06:33:00,Sunday,10.74317992,15.46050209
Product_db,16,12.0,16.0,0.0,0.0,0,0.0,15.0,14.0,0.0,18,14.0,3.0,11.0,0.0,2022-02-07 15:38:00,Monday,8.561219512,22.85243902
Product_db,16,12.0,16.0,0.0,0.0,0,0.0,15.0,14.0,0.0,18,14.0,3.0,11.0,0.0,2022-02-08 06:28:00,Tuesday,13.43014085,12.98084507
Product_db,0,12.0,16.0,0.0,0.0,0,0.0,15.0,14.0,0.0,6,14.0,3.0,11.0,0.0,2022-02-09 12:58:00,Wednesday,8.872222222,23.94111111
Product_db,0,0.0,16.0,0.0,0.0,0,0.0,15.0,14.0,0.0,15,17.0,3.0,11.0,0.0,2022-02-10 18:00:00,Thursday,14.10637367,28.37485424
Product_db,0,0.0,0.0,0.0,0.0,16,16.0,15.0,14.0,0.0,0,0.0,0.0,11.0,0.0,2022-02-11 11:58:00,Friday,12.86730769,19.14115385
Product_db,25,22.0,22.0,20.0,0.0,18,18.0,18.0,18.0,0.0,0,0.0,0.0,0.0,0.0,2022-02-12 17:34:00,Saturday,12.16421053,30.45789474
Product_db,27,12.0,13.0,13.0,14.0,5,7.0,8.0,8.0,10.0,4,18.0,0.0,0.0,0.0,2022-02-14 07:08:00,Monday,15.194,37.7588
Product_db,0,0.0,0.0,0.0,0.0,8,11.0,9.0,8.0,8.0,6,18.0,18.0,0.0,0.0,2022-02-15 08:35:00,Tuesday,16.93821429,23.9175
Product_db,0,0.0,0.0,0.0,0.0,8,18.0,18.0,18.0,15.0,6,12.0,7.0,18.0,0.0,2022-02-16 07:03:00,Wednesday,12.67357143,13.08071429
Product_db,27,0.0,27.0,13.0,16.0,16,18.0,16.0,0.0,0.0,13,12.0,13.0,18.0,8.0,2022-02-17 16:30:00,Thursday,10.44060606,12.1330303
Product_db,29,14.0,27.0,14.0,18.0,0,0.0,16.0,0.0,0.0,13,13.0,13.0,13.0,8.0,2022-02-18 10:29:00,Friday,12.20880499,19.34153389
Product_db,19,4.0,8.0,14.0,8.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,0.0,2022-02-19 18:34:00,Saturday,13.72509434,27.18867925
Product_db,11,5.0,8.0,8.0,8.0,10,7.0,6.0,6.0,0.0,0,0.0,0.0,0.0,0.0,2022-02-20 17:32:00,Sunday,10.45040816,20.37428571
Product_db,18,14.0,18.0,18.0,18.0,6,7.0,6.0,12.0,12.0,5,9.0,8.0,0.0,0.0,2022-02-21 15:05:00,Monday,8.996181818,11.62236364
Product_db,18,14.0,18.0,17.0,16.0,6,6.0,7.0,9.0,13.0,5,7.0,6.0,8.0,0.0,2022-02-22 07:05:00,Tuesday,14.53931507,15.87356164
Product_db,18,14.0,0.0,0.0,0.0,6,6.0,6.0,5.0,4.0,5,7.0,6.0,4.0,4.0,2022-02-23 06:29:00,Wednesday,11.64701493,16.43373134
Product_db,18,14.0,0.0,0.0,0.0,6,6.0,6.0,0.0,0.0,5,7.0,6.0,5.0,7.0,2022-02-24 06:28:00,Thursday,10.90306122,12.60530612
Product_db,21,14.0,0.0,0.0,15.0,0,6.0,6.0,0.0,0.0,7,7.0,6.0,5.0,7.0,2022-02-25 11:34:00,Friday,13.66616438,12.7109589
Product_db,14,7.0,0.0,0.0,15.0,18,5.0,6.0,0.0,0.0,0,0.0,6.0,5.0,7.0,2022-02-26 12:38:00,Saturday,14.05785714,20.79178571
Product_db,10,6.0,7.0,0.0,15.0,16,12.0,18.0,0.0,0.0,0,0.0,0.0,5.0,7.0,2022-02-27 16:30:00,Sunday,16.35078947,25.96671053
Product_db,7,4.0,6.0,6.0,15.0,6,7.0,6.0,13.0,0.0,6,6.0,6.0,6.0,7.0,2022-02-28 15:34:00,Monday,12.18428571,21.08571429
Product_db,5,5.0,6.0,6.0,0.0,6,7.0,6.0,6.0,5.0,6,6.0,6.0,7.0,6.0,2022-03-01 07:42:00,Tuesday,16.41755319,19.47382979
Product_db,5,0.0,0.0,0.0,0.0,6,7.0,6.0,6.0,6.0,6,6.0,7.0,6.0,6.0,2022-03-02 06:36:00,Wednesday,15.53977778,26.71933333
Product_db,9,0.0,11.0,12.0,14.0,0,7.0,0.0,0.0,0.0,7,6.0,6.0,6.0,7.0,2022-03-03 16:38:00,Thursday,16.33257143,19.11628571
Product_db,19,18.0,11.0,18.0,18.0,0,0.0,0.0,0.0,0.0,20,5.0,6.0,6.0,6.0,2022-03-04 15:57:00,Friday,15.47233333,24.22916667
Product_db,13,10.0,9.0,18.0,7.0,12,13.0,6.0,0.0,6.0,0,0.0,0.0,6.0,0.0,2022-03-05 16:01:00,Saturday,19.718,30.57
Product_db,13,12.0,12.0,6.0,7.0,12,12.0,10.0,7.0,6.0,0,0.0,0.0,0.0,0.0,2022-03-06 15:01:00,Sunday,14.54181818,13.35
Product_db,13,11.0,11.0,11.0,6.0,10,10.0,10.0,10.0,6.0,17,18.0,9.0,9.0,6.0,2022-03-07 16:03:00,Monday,12.49631579,21.79947368
Product_db,13,0.0,0.0,0.0,0.0,10,12.0,11.0,13.0,14.0,17,25.0,22.0,7.0,6.0,2022-03-08 07:08:00,Tuesday,15.33172414,28.03034483
Product_db,13,0.0,0.0,0.0,0.0,10,12.0,20.0,21.0,20.0,17,25.0,19.0,20.0,12.0,2022-03-09 06:33:00,Wednesday,16.68,21.752
Product_db,14,0.0,0.0,12.0,12.0,0,12.0,20.0,0.0,0.0,23,25.0,19.0,12.0,12.0,2022-03-10 17:29:00,Thursday,15.80965789,36.52771053
Product_db,12,12.0,0.0,12.0,12.0,0,0.0,20.0,0.0,0.0,9,0.0,19.0,12.0,19.0,2022-03-11 06:33:00,Friday,19.02594855,30.04318328
Product_db,13,12.0,12.0,12.0,12.0,19,19.0,17.0,0.0,0.0,0,0.0,0.0,12.0,19.0,2022-03-12 06:39:00,Saturday,19.509,42.867
Product_db,9,10.0,9.0,8.0,12.0,28,29.0,29.0,31.0,0.0,0,0.0,0.0,0.0,19.0,2022-03-13 16:26:00,Sunday,20.76761905,50.01571429
Product_db,17,19.0,18.0,18.0,21.0,0,32.0,32.0,32.0,31.0,0,7.0,7.0,7.0,0.0,2022-03-14 07:03:00,Monday,26.57186957,38.8723913
Product_db,23,24.0,0.0,0.0,0.0,0,0.0,29.0,28.0,28.0,13,0.0,3.0,2.0,2.0,2022-03-24 18:30:00,Thursday,18.077916666666667,29.488958333333333
Product_db,20,15.0,33.0,0.0,0.0,0,0.0,12.0,9.0,9.0,13,15.0,0.0,0.0,0.0,2022-03-25 17:30:00,Friday,18.93392681838465,30.314096385542168
Product_db,18,14.0,14.0,31.0,18.0,0,8.0,14.0,12.0,0.0,17,0.0,0.0,0.0,0.0,2022-03-26 16:33:00,Saturday,22.7125,44.781
Product_db,21,10.0,17.0,15.0,11.0,0,0.0,15.0,14.0,12.0,0,0.0,0.0,0.0,0.0,2022-03-27 17:06:00,Sunday,22.076666666666668,37.06
Product_db,16,5.0,10.0,13.0,12.0,0,0.0,0.0,15.0,14.0,18,16.0,12.0,18.0,18.0,2022-03-28 06:32:00,Monday,19.345116279069767,22.69581395348837
Product_db,16,12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,16.0,18,14.0,13.0,17.0,13.0,2022-03-29 07:13:00,Tuesday,19.264869029275808,26.678520801232665
Product_db,16,12.0,16.0,0.0,0.0,0,0.0,15.0,13.0,13.0,18,14.0,3.0,18.0,18.0,2022-03-30 06:30:00,Wednesday,20.488076923076925,29.026538461538458
Product_db,16,12.0,16.0,0.0,0.0,0,0.0,15.0,14.0,16.0,18,14.0,3.0,11.0,15.0,2022-03-31 06:29:00,Thursday,24.5975641025641,43.14782051282051
Product_db,16,12.0,16.0,0.0,0.0,0,0.0,15.0,14.0,0.0,18,14.0,3.0,11.0,0.0,2022-04-01 06:31:00,Friday,19.2385,32.25075
Product_db,16,12.0,16.0,0.0,0.0,0,0.0,15.0,14.0,0.0,18,14.0,3.0,11.0,0.0,2022-04-02 06:33:00,Saturday,27.51234042553192,1021.615319148936
Product_db,16,12.0,16.0,0.0,0.0,0,0.0,15.0,14.0,0.0,18,14.0,3.0,11.0,0.0,2022-04-03 06:35:00,Sunday,18.52578947368421,31.69815789473684
Product_db,16,12.0,16.0,0.0,0.0,0,0.0,15.0,14.0,0.0,18,14.0,3.0,11.0,0.0,2022-04-04 06:33:00,Monday,17.395576923076923,37.58807692307692
Product_db,16,12.0,16.0,0.0,0.0,0,0.0,15.0,14.0,0.0,18,14.0,3.0,11.0,0.0,2022-04-05 15:38:00,Tuesday,21.54230769230769,29.184615384615384
Product_db,16,12.0,16.0,0.0,0.0,0,0.0,15.0,14.0,0.0,18,14.0,3.0,11.0,0.0,2022-04-06 06:28:00,Wednesday,23.31573120494336,23.293002059732235
Product_db,0,12.0,16.0,0.0,0.0,0,0.0,15.0,14.0,0.0,6,14.0,3.0,11.0,0.0,2022-04-07 12:58:00,Thursday,22.20712784588441,24.05949211908932
Product_db,0,0.0,16.0,0.0,0.0,0,0.0,15.0,14.0,0.0,15,17.0,3.0,11.0,0.0,2022-04-08 18:00:00,Friday,22.86332020997376,23.87544619422572
Product_db,0,0.0,0.0,0.0,0.0,16,16.0,15.0,14.0,0.0,0,0.0,0.0,11.0,0.0,2022-04-09 11:58:00,Saturday,23.05534521158129,31.030677060133627
Product_db,25,22.0,22.0,20.0,0.0,18,18.0,18.0,18.0,0.0,0,0.0,0.0,0.0,0.0,2022-04-10 17:34:00,Sunday,23.84151761517615,28.932168021680216
Product_db,27,12.0,13.0,13.0,14.0,5,7.0,8.0,8.0,10.0,4,18.0,0.0,0.0,0.0,2022-04-12 07:08:00,Tuesday,24.04711317418214,46.974902740937225
Product_db,0,0.0,0.0,0.0,0.0,8,11.0,9.0,8.0,8.0,6,18.0,18.0,0.0,0.0,2022-04-13 08:35:00,Wednesday,25.927187362878456,44.35292233435717
Product_db,0,0.0,0.0,0.0,0.0,8,18.0,18.0,18.0,15.0,6,12.0,7.0,18.0,0.0,2022-04-14 07:03:00,Thursday,21.62528200537153,37.15836168307968
Product_db,27,0.0,27.0,13.0,16.0,16,18.0,16.0,0.0,0.0,13,12.0,13.0,18.0,8.0,2022-04-15 16:30:00,Friday,20.67440052128584,34.83207211120765
Product_db,29,14.0,27.0,14.0,18.0,0,0.0,16.0,0.0,0.0,13,13.0,13.0,13.0,8.0,2022-04-16 10:29:00,Saturday,22.07950980392157,25.89735294117647
Product_db,19,4.0,8.0,14.0,8.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,0.0,2022-04-17 18:34:00,Sunday,19.585171755725188,32.27125954198473
Product_db,11,5.0,8.0,8.0,8.0,10,7.0,6.0,6.0,0.0,0,0.0,0.0,0.0,0.0,2022-04-18 17:32:00,Monday,20.38785553047404,26.115756207674945
Product_db,18,14.0,18.0,18.0,18.0,6,7.0,6.0,12.0,12.0,5,9.0,8.0,0.0,0.0,2022-04-19 15:05:00,Tuesday,24.445833333333336,22.118125000000003
Product_db,18,14.0,18.0,17.0,16.0,6,6.0,7.0,9.0,13.0,5,7.0,6.0,8.0,0.0,2022-04-20 07:05:00,Wednesday,22.118696219035204,22.47946544980444
Product_db,18,14.0,0.0,0.0,0.0,6,6.0,6.0,5.0,4.0,5,7.0,6.0,4.0,4.0,2022-04-21 06:29:00,Thursday,23.693998265394622,23.10624891587164
Product_db,18,14.0,0.0,0.0,0.0,6,6.0,6.0,0.0,0.0,5,7.0,6.0,5.0,7.0,2022-04-22 06:28:00,Friday,20.91,42.03
Product_db,21,14.0,0.0,0.0,15.0,0,6.0,6.0,0.0,0.0,7,7.0,6.0,5.0,7.0,2022-04-23 11:34:00,Saturday,24.4842132639792,40.82117035110533
Product_db,14,7.0,0.0,0.0,15.0,18,5.0,6.0,0.0,0.0,0,0.0,6.0,5.0,7.0,2022-04-24 12:38:00,Sunday,21.63182409012132,39.84149480069324
Product_db,10,6.0,7.0,0.0,15.0,16,12.0,18.0,0.0,0.0,0,0.0,0.0,5.0,7.0,2022-04-25 16:30:00,Monday,22.888778260869564,48.475965217391305
Product_db,7,4.0,6.0,6.0,15.0,6,7.0,6.0,13.0,0.0,6,6.0,6.0,6.0,7.0,2022-04-26 15:34:00,Tuesday,27.59588184187663,46.71308861859253
Product_db,5,5.0,6.0,6.0,0.0,6,7.0,6.0,6.0,5.0,6,6.0,6.0,7.0,6.0,2022-04-27 07:42:00,Wednesday,25.994268980477223,50.01444251626898
Product_db,5,0.0,0.0,0.0,0.0,6,7.0,6.0,6.0,6.0,6,6.0,7.0,6.0,6.0,2022-04-28 06:36:00,Thursday,23.621786179921774,39.83860495436767
Product_db,9,0.0,11.0,12.0,14.0,0,7.0,0.0,0.0,0.0,7,6.0,6.0,6.0,7.0,2022-04-29 16:38:00,Friday,25.10683817062445,34.70689973614776
Product_db,19,18.0,11.0,18.0,18.0,0,0.0,0.0,0.0,0.0,20,5.0,6.0,6.0,6.0,2022-04-30 15:57:00,Saturday,23.21602692140686,37.26727746417716
Product_db,13,10.0,9.0,18.0,7.0,12,13.0,6.0,0.0,6.0,0,0.0,0.0,6.0,0.0,2022-05-01 16:01:00,Sunday,22.293566160520605,40.38777006507592
Product_db,13,12.0,12.0,6.0,7.0,12,12.0,10.0,7.0,6.0,0,0.0,0.0,0.0,0.0,2022-05-02 15:01:00,Monday,19.5439305856833,34.848841648590025
Product_db,13,11.0,11.0,11.0,6.0,10,10.0,10.0,10.0,6.0,17,18.0,9.0,9.0,6.0,2022-05-03 16:03:00,Tuesday,20.630825010855407,39.65812418584455
Product_db,13,0.0,0.0,0.0,0.0,10,12.0,11.0,13.0,14.0,17,25.0,22.0,7.0,6.0,2022-05-04 07:08:00,Wednesday,21.66312201476336,36.523156752062526
Product_db,13,0.0,0.0,0.0,0.0,10,12.0,20.0,21.0,20.0,17,25.0,19.0,20.0,12.0,2022-05-05 06:33:00,Thursday,21.516258177060617,38.73730484081989
Product_db,14,0.0,0.0,12.0,12.0,0,12.0,20.0,0.0,0.0,23,25.0,19.0,12.0,12.0,2022-05-06 17:29:00,Friday,23.332711496746203,38.916793926247294
Product_db,12,12.0,0.0,12.0,12.0,0,0.0,20.0,0.0,0.0,9,0.0,19.0,12.0,19.0,2022-05-07 06:33:00,Saturday,25.00492634315425,41.422474003466206
Product_db,13,12.0,12.0,12.0,12.0,19,19.0,17.0,0.0,0.0,0,0.0,0.0,12.0,19.0,2022-05-08 06:39:00,Sunday,24.35029424491562,35.9906101254868
Product_db,9,10.0,9.0,8.0,12.0,28,29.0,29.0,31.0,0.0,0,0.0,0.0,0.0,19.0,2022-05-09 16:26:00,Monday,22.51669120831529,33.2242442615851
Product_db,20,19.0,18.0,18.0,21.0,32,32.0,32.0,32.0,31.0,7,7.0,7.0,7.0,0.0,2022-05-10 15:38:00,Tuesday,22.93383847155884,27.198297872340422
Product_db,20,0.0,0.0,0.0,0.0,32,31.0,29.0,28.0,28.0,7,3.0,3.0,2.0,2.0,2022-05-11 07:04:00,Wednesday,24.00888454861111,34.066423611111105
Product_dc,7,1.0,5.0,0.0,7.0,0,0.0,0.0,249.0,242.0,0,11.0,43.0,0.0,0.0,2022-01-30 06:32:00,Sunday,9.10625,17.95275
Product_dc,7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,92.0,0,0.0,112.0,274.0,0.0,2022-01-31 07:13:00,Monday,9.1845,14.93975
Product_dc,7,0.0,26.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0,0.0,60.0,268.0,187.0,2022-02-01 06:30:00,Tuesday,8.190540541,19.41513514
Product_dc,7,0.0,26.0,0.0,0.0,0,0.0,7.0,0.0,30.0,0,0.0,60.0,153.0,106.0,2022-02-02 06:29:00,Wednesday,9.003850932,24.23149068
Product_dc,7,0.0,26.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0,0.0,60.0,153.0,27.0,2022-02-03 06:31:00,Thursday,9.169761905,18.76190476
Product_dc,7,0.0,26.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0,0.0,60.0,153.0,27.0,2022-02-04 06:33:00,Friday,13.86566667,11.53
Product_dc,7,0.0,26.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0,0.0,60.0,153.0,27.0,2022-02-05 06:35:00,Saturday,13.41,14.03086957
Product_dc,7,0.0,26.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0,0.0,60.0,153.0,27.0,2022-02-06 06:33:00,Sunday,10.74317992,15.46050209
Product_dc,7,0.0,26.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0,0.0,60.0,153.0,27.0,2022-02-07 15:38:00,Monday,8.561219512,22.85243902
Product_dc,7,0.0,26.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0,0.0,60.0,153.0,27.0,2022-02-08 06:28:00,Tuesday,13.43014085,12.98084507
Product_dc,32,0.0,26.0,0.0,0.0,0,0.0,7.0,0.0,0.0,203,0.0,60.0,153.0,27.0,2022-02-09 12:58:00,Wednesday,8.872222222,23.94111111
Product_dc,2,1.0,26.0,0.0,0.0,0,0.0,7.0,0.0,0.0,182,0.0,60.0,153.0,27.0,2022-02-10 18:00:00,Thursday,14.10637367,28.37485424
Product_dc,0,0.0,0.0,0.0,0.0,10,8.0,40.0,0.0,0.0,0,0.0,0.0,153.0,27.0,2022-02-11 11:58:00,Friday,12.86730769,19.14115385
Product_dc,0,0.0,0.0,0.0,0.0,0,10.0,8.0,187.0,0.0,0,0.0,0.0,0.0,27.0,2022-02-12 17:34:00,Saturday,12.16421053,30.45789474
Product_dc,10,0.0,0.0,0.0,0.0,0,0.0,13.0,17.0,64.0,0,205.0,128.0,152.0,0.0,2022-02-14 07:08:00,Monday,15.194,37.7588
Product_dc,0,0.0,0.0,0.0,0.0,19,26.0,1.0,155.0,127.0,9,0.0,184.0,0.0,0.0,2022-02-15 08:35:00,Tuesday,16.93821429,23.9175
Product_dc,0,0.0,0.0,0.0,0.0,19,85.0,83.0,65.0,178.0,9,45.0,81.0,158.0,43.0,2022-02-16 07:03:00,Wednesday,12.67357143,13.08071429
Product_dc,0,0.0,0.0,0.0,10.0,0,85.0,0.0,0.0,0.0,209,45.0,209.0,204.0,206.0,2022-02-17 16:30:00,Thursday,10.44060606,12.1330303
Product_dc,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,227,236.0,209.0,236.0,225.0,2022-02-18 10:29:00,Friday,12.20880499,19.34153389
Product_dc,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,236.0,0.0,2022-02-19 18:34:00,Saturday,13.72509434,27.18867925
Product_dc,0,6.0,8.0,19.0,0.0,0,6.0,9.0,9.0,0.0,0,0.0,0.0,0.0,0.0,2022-02-20 17:32:00,Sunday,10.45040816,20.37428571
Product_dc,71,73.0,68.0,77.0,85.0,31,39.0,43.0,46.0,45.0,0,0.0,151.0,132.0,132.0,2022-02-21 15:05:00,Monday,8.996181818,11.62236364
Product_dc,71,2.0,31.0,30.0,19.0,31,1.0,1.0,191.0,208.0,0,0.0,0.0,236.0,269.0,2022-02-22 07:05:00,Tuesday,14.53931507,15.87356164
Product_dc,71,2.0,0.0,0.0,0.0,31,1.0,0.0,0.0,213.0,0,0.0,0.0,0.0,243.0,2022-02-23 06:29:00,Wednesday,11.64701493,16.43373134
Product_dc,71,2.0,0.0,0.0,0.0,31,1.0,0.0,0.0,0.0,0,0.0,0.0,132.0,151.0,2022-02-24 06:28:00,Thursday,10.90306122,12.60530612
Product_dc,24,2.0,0.0,0.0,39.0,0,1.0,0.0,0.0,0.0,4,0.0,0.0,132.0,195.0,2022-02-25 11:34:00,Friday,13.66616438,12.7109589
Product_dc,72,48.0,0.0,0.0,39.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,132.0,195.0,2022-02-26 12:38:00,Saturday,14.05785714,20.79178571
Product_dc,15,1.0,1.0,0.0,39.0,68,21.0,0.0,0.0,0.0,0,0.0,0.0,132.0,195.0,2022-02-27 16:30:00,Sunday,16.35078947,25.96671053
Product_dc,0,0.0,0.0,0.0,39.0,69,54.0,179.0,34.0,0.0,208,143.0,209.0,190.0,195.0,2022-02-28 15:34:00,Monday,12.18428571,21.08571429
Product_dc,0,0.0,0.0,0.0,0.0,5,0.0,82.0,0.0,166.0,238,124.0,289.0,139.0,212.0,2022-03-01 07:42:00,Tuesday,16.41755319,19.47382979
Product_dc,0,0.0,0.0,0.0,0.0,5,0.0,0.0,225.0,161.0,238,131.0,279.0,214.0,292.0,2022-03-02 06:36:00,Wednesday,15.53977778,26.71933333
Product_dc,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,154,131.0,277.0,263.0,14.0,2022-03-03 16:38:00,Thursday,16.33257143,19.11628571
Product_dc,12,28.0,0.0,38.0,53.0,0,0.0,0.0,0.0,0.0,169,133.0,277.0,258.0,97.0,2022-03-04 15:57:00,Friday,15.47233333,24.22916667
Product_dc,108,97.0,89.0,38.0,79.0,0,0.0,19.0,0.0,43.0,0,0.0,0.0,258.0,0.0,2022-03-05 16:01:00,Saturday,19.718,30.57
Product_dc,43,9.0,13.0,5.0,79.0,95,110.0,0.0,58.0,43.0,0,0.0,0.0,0.0,0.0,2022-03-06 15:01:00,Sunday,14.54181818,13.35
Product_dc,5,5.0,5.0,0.0,0.0,109,143.0,169.0,0.0,0.0,27,2.0,35.0,190.0,271.0,2022-03-07 16:03:00,Monday,12.49631579,21.79947368
Product_dc,5,0.0,0.0,0.0,0.0,109,18.0,54.0,31.0,116.0,27,0.0,2.0,239.0,274.0,2022-03-08 07:08:00,Tuesday,15.33172414,28.03034483
Product_dc,5,0.0,0.0,0.0,0.0,109,18.0,59.0,51.0,224.0,27,0.0,4.0,2.0,247.0,2022-03-09 06:33:00,Wednesday,16.68,21.752
Product_dc,0,0.0,0.0,0.0,0.0,0,18.0,59.0,0.0,0.0,6,0.0,4.0,7.0,2.0,2022-03-10 17:29:00,Thursday,15.80965789,36.52771053
Product_dc,56,79.0,0.0,0.0,132.0,0,0.0,59.0,0.0,0.0,2,5.0,4.0,7.0,2.0,2022-03-11 06:33:00,Friday,19.02594855,30.04318328
Product_dc,215,170.0,153.0,0.0,132.0,19,14.0,77.0,0.0,0.0,0,0.0,0.0,7.0,2.0,2022-03-12 06:39:00,Saturday,19.509,42.867
Product_dc,28,25.0,22.0,16.0,132.0,0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,2.0,2022-03-13 16:26:00,Sunday,20.76761905,50.01571429
Product_dc,11,13.0,14.0,19.0,51.0,0,1.0,1.0,1.0,2.0,0,2.0,3.0,2.0,2.0,2022-03-14 07:03:00,Monday,26.57186957,38.8723913
Product_dc,4,0.0,0.0,0.0,0.0,0,0.0,17.0,68.0,1.0,83,0.0,2.0,1.0,6.0,2022-03-24 18:30:00,Thursday,18.077916666666667,29.488958333333333
Product_dc,0,0.0,31.0,0.0,0.0,0,0.0,0.0,7.0,12.0,0,0.0,0.0,7.0,7.0,2022-03-25 17:30:00,Friday,18.93392681838465,30.314096385542168
Product_dc,0,11.0,0.0,33.0,76.0,0,73.0,59.0,0.0,0.0,23,0.0,0.0,0.0,17.0,2022-03-26 16:33:00,Saturday,22.7125,44.781
Product_dc,12,8.0,2.0,2.0,12.0,0,0.0,168.0,199.0,5.0,0,0.0,0.0,0.0,0.0,2022-03-27 17:06:00,Sunday,22.076666666666668,37.06
Product_dc,7,1.0,5.0,0.0,7.0,0,0.0,0.0,249.0,242.0,0,11.0,43.0,0.0,0.0,2022-03-28 06:32:00,Monday,19.345116279069767,22.69581395348837
Product_dc,7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,92.0,0,0.0,112.0,274.0,0.0,2022-03-29 07:13:00,Tuesday,19.264869029275808,26.678520801232665
Product_dc,7,0.0,26.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0,0.0,60.0,268.0,187.0,2022-03-30 06:30:00,Wednesday,20.488076923076925,29.026538461538458
Product_dc,7,0.0,26.0,0.0,0.0,0,0.0,7.0,0.0,30.0,0,0.0,60.0,153.0,106.0,2022-03-31 06:29:00,Thursday,24.5975641025641,43.14782051282051
Product_dc,7,0.0,26.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0,0.0,60.0,153.0,27.0,2022-04-01 06:31:00,Friday,19.2385,32.25075
Product_dc,7,0.0,26.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0,0.0,60.0,153.0,27.0,2022-04-02 06:33:00,Saturday,27.51234042553192,1021.615319148936
Product_dc,7,0.0,26.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0,0.0,60.0,153.0,27.0,2022-04-03 06:35:00,Sunday,18.52578947368421,31.69815789473684
Product_dc,7,0.0,26.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0,0.0,60.0,153.0,27.0,2022-04-04 06:33:00,Monday,17.395576923076923,37.58807692307692
Product_dc,7,0.0,26.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0,0.0,60.0,153.0,27.0,2022-04-05 15:38:00,Tuesday,21.54230769230769,29.184615384615384
Product_dc,7,0.0,26.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0,0.0,60.0,153.0,27.0,2022-04-06 06:28:00,Wednesday,23.31573120494336,23.293002059732235
Product_dc,32,0.0,26.0,0.0,0.0,0,0.0,7.0,0.0,0.0,203,0.0,60.0,153.0,27.0,2022-04-07 12:58:00,Thursday,22.20712784588441,24.05949211908932
Product_dc,2,1.0,26.0,0.0,0.0,0,0.0,7.0,0.0,0.0,182,0.0,60.0,153.0,27.0,2022-04-08 18:00:00,Friday,22.86332020997376,23.87544619422572
Product_dc,0,0.0,0.0,0.0,0.0,10,8.0,40.0,0.0,0.0,0,0.0,0.0,153.0,27.0,2022-04-09 11:58:00,Saturday,23.05534521158129,31.030677060133627
Product_dc,0,0.0,0.0,0.0,0.0,0,10.0,8.0,187.0,0.0,0,0.0,0.0,0.0,27.0,2022-04-10 17:34:00,Sunday,23.84151761517615,28.932168021680216
Product_dc,10,0.0,0.0,0.0,0.0,0,0.0,13.0,17.0,64.0,0,205.0,128.0,152.0,0.0,2022-04-12 07:08:00,Tuesday,24.04711317418214,46.974902740937225
Product_dc,0,0.0,0.0,0.0,0.0,19,26.0,1.0,155.0,127.0,9,0.0,184.0,0.0,0.0,2022-04-13 08:35:00,Wednesday,25.927187362878456,44.35292233435717
Product_dc,0,0.0,0.0,0.0,0.0,19,85.0,83.0,65.0,178.0,9,45.0,81.0,158.0,43.0,2022-04-14 07:03:00,Thursday,21.62528200537153,37.15836168307968
Product_dc,0,0.0,0.0,0.0,10.0,0,85.0,0.0,0.0,0.0,209,45.0,209.0,204.0,206.0,2022-04-15 16:30:00,Friday,20.67440052128584,34.83207211120765
Product_dc,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,227,236.0,209.0,236.0,225.0,2022-04-16 10:29:00,Saturday,22.07950980392157,25.89735294117647
Product_dc,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,236.0,0.0,2022-04-17 18:34:00,Sunday,19.585171755725188,32.27125954198473
